username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta
institutonamholee,institutonamholee,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,15,institutonamholee 256 256 2.323 2.323 434 434 Instituto Nam Ho Lee | INHL 🇧🇷🇰🇷 Há mais de 13 anos compartilhando um pouco da cultura coreana no RJ inhl.my.canva.site Curso de coreano Mestre Chang Lee Curiosidades Repost INHL Dorama Food Repost INHL Sorteio BTS Repost INHL Família Lee Frases Nam Ho Lee Fátima Bernardes INHL TKD Curso de coreano Mestre Chang Lee Curiosidades Repost INHL Dorama Food Sorteio BTS Família Lee Frases Nam Ho Lee Fátima Bernardes INHL TKD,256,256,2323,,False,Pública
samuel.tkd7,samuel.tkd7,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,11,samuel.tkd7 2 2 1.573 1.573 778 778 “ SL” 🦅 Atleta ㅤ ㅤ ㅤ ㅤ,2,2,1573,,False,Pública
vitinhotkd_,vitinhotkd_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,vitinhotkd_ 82 82 2.891 2.891 2.606 2.606 vitinho Blog pessoal Educação física ⚽️🥋🏋🏻‍♂️ Técnico de Taekwondo 🥋 🇧🇷🇦🇷🇺🇸🇨🇱🇲🇽🇵🇪 TKD EUA 🇺🇸 futebol ⚽️ TKD EUA 🇺🇸 futebol ⚽️,82,82,2891,https://www.threads.com/@vitinhotkd_?xmt=AQF03m-MIVHehNKFOqKAg1xwTJYBVfKCz2AUjVi4yiy3lvU,False,Pública
marciochiqueto,marciochiqueto,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,marciochiqueto 121 121 391 391 460 460 Marcio Chiqueto Taekwondo Destaques Taekwondo Destaques,121,121,391,,False,Pública
paty_martinsfotografia,paty_martinsfotografia,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,paty_martinsfotografia 13 13 243 243 862 862 Paty Martins fotografia 📷 Em busca de novos horizontes 🍀 Paty Martins fotografia 📷 Em busca de novos horizontes 🍀,13,13,243,,False,Pública
_pereiraazxs,_pereiraazxs,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,_pereiraazxs 0 0 1.189 1.189 313 313 إدواردا Blog pessoal 𝐀 𝐚𝐫𝐭𝐞 𝐞 𝐯𝐢𝐯𝐞𝐫. 𓂀 | 𝟕𝟕𝟕 💍. إدواردا Blog pessoal 𝐀 𝐚𝐫𝐭𝐞 𝐞 𝐯𝐢𝐯𝐞𝐫. 𓂀 | 𝟕𝟕𝟕 💍. life ∞ ?¿ ㅤ life ∞ ?¿ ㅤ,0,0,1189,,False,Pública
hermobassao,hermobassao,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,hermobassao 67 67 387 387 363 363 Hermocinda Bassão,67,67,387,https://www.facebook.com/profile.php?id=100000772278122&ref=_ig_profile_ac,False,Pública
eu.maduzitta,eu.maduzitta,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,13,eu.maduzitta 80 80 574 574 601 601 🅓︎ᴜᴅɪɴʜᴀ Blog pessoal galfo. 🅓︎ᴜᴅɪɴʜᴀ Blog pessoal galfo. 📚 🚰 Gyn📍 🥋💙 🍂 +eu 🌌 eu. Piri📍 🫂 SP 📍 🎃 📚 🚰 Gyn📍 🥋💙 🍂 +eu 🌌 eu. Piri📍 🫂 SP 📍 🎃,80,80,574,,False,Pública
coach_herlaneliasoficial,coach_herlaneliasoficial,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,50,"coach_herlaneliasoficial 1.495 1.495 11,6 mil 11,6 mil 7.482 7.482 𝐌𝐞𝐬𝐭𝐫𝐞 𝐇𝐞𝐫𝐥𝐚𝐧 𝐄𝐥𝐢𝐚𝐬 |𝐏𝐫𝐨𝐟𝐞𝐬𝐬𝐨𝐫 𝐝𝐞 𝐭𝐚𝐞𝐤𝐰𝐨𝐧𝐝𝐨 Coach pessoal 𝑇𝑟𝑎𝑛𝑠𝑓𝑜𝑟𝑚𝑎𝑛𝑑𝑜 𝑣𝑖𝑑𝑎𝑠 𝑐𝑜𝑚 𝑜 𝑇𝑎𝑒𝑘𝑤𝑜𝑛𝑑𝑜.𝑇𝑟𝑒𝑖𝑛𝑎𝑚𝑒𝑛𝑡𝑜 𝑝𝑒𝑟𝑠𝑜𝑛𝑎𝑙𝑖𝑧𝑎𝑑𝑜 𝑝𝑎𝑟𝑎 𝑡𝑜𝑑𝑎𝑠 𝑎𝑠 𝑖𝑑𝑎𝑑𝑒s Instr. Int. Kukkiwon🇰🇷 Coach Poomsae... mais 𝑇𝑟𝑎𝑛𝑠𝑓𝑜𝑟𝑚𝑎𝑛𝑑𝑜 𝑣𝑖𝑑𝑎𝑠 𝑐𝑜𝑚 𝑜 𝑇𝑎𝑒𝑘𝑤𝑜𝑛𝑑𝑜.𝑇𝑟𝑒𝑖𝑛𝑎𝑚𝑒𝑛𝑡𝑜 𝑝𝑒𝑟𝑠𝑜𝑛𝑎𝑙𝑖𝑧𝑎𝑑𝑜 𝑝𝑎𝑟𝑎 𝑡𝑜𝑑𝑎𝑠 𝑎𝑠 𝑖𝑑𝑎𝑑𝑒s Instr. Int. Kukkiwon🇰🇷 Coach Poomsae ... mais mais api.whatsapp.com/send?phone=5581993974214 e mais 1 Seguido(a) por rubenia.silveira rubenia.silveira Guiana Fracesa🇬🇫 Chile 🇨🇱 Coreia 🇰🇷 E-Book TKD Aulas Seminários Competições Feedbacks 🤩 Mentoria online Aulas tkd Guiana Fracesa🇬🇫 Chile 🇨🇱 Coreia 🇰🇷 E-Book TKD Aulas Seminários Competições Feedbacks 🤩 Mentoria online Aulas tkd",1495,1495,11600,,False,Pública
peh_tkd.priv,peh_tkd.priv,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,"peh_tkd.priv 7 7 102 102 483 483 Pedro Lucas Atleta de Taekwondo 🥋 Conta nova📱✌🏽 084 🏜 Black Belt - 1° Dan 🖤 Plateia não assiste ensaio, assiste o show. 🥇 Pedro Lucas Atleta de Taekwondo 🥋 Conta nova📱✌🏽 084 🏜 Black Belt - 1° Dan 🖤 Plateia não assiste ensaio, assiste o show. 🥇",7,7,102,,False,Pública
_.vitoria._tkd,_.vitoria._tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,_.vitoria._tkd 14 14 697 697 1.003 1.003 𝑉𝘪𝘵𝘰я𝘪𝘢 𝔸и𝘥𝘳𝘢𝘥є🇧🇷 Atleta 🎀 paraiba tkd🥋 👽fotos antigas Macapá 🎀 paraiba tkd🥋 👽fotos antigas Macapá,14,14,697,,False,Pública
analenchoff_,analenchoff_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"analenchoff_ 2 2 1.296 1.296 682 682 Ana 𝐒𝐂, 𝐁𝐫𝐚𝐳𝐢𝐥 💍 vsco.co/aalenchoff ㅤ ㅤ ㅤ ㅤ ㅤ",2,2,1296,,False,Pública
natan_tkd01,natan_tkd01,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,"natan_tkd01 3 3 1.079 1.079 257 257 𝖓𝖆𝖙𝖆𝖓𝖟𝖎𝖓 Atleta "" Filipenses 4:13 "" 𝖓𝖆𝖙𝖆𝖓𝖟𝖎𝖓 Atleta "" Filipenses 4:13 "" 🚶🏻",3,3,1079,,False,Pública
nina_pereira55,nina_pereira55,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,nina_pereira55 3 3 340 340 339 339 ninoca 🤍 愛 💍🌻 ninoca 🤍 愛 💍🌻,3,3,340,,False,Pública
antoniodasilva5571,antoniodasilva5571,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,antoniodasilva5571 218 218 102 102 167 167 Marcos Antônio da Silva,218,218,102,,False,Pública
thata.freitass,thata.freitass,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,"thata.freitass 4 4 825 825 1.790 1.790 Thalita Freitas ""Eu não temo nada porque Deus está comigo"" Santa Joana D’arc 🇻🇦💗 Thalita Freitas ""Eu não temo nada porque Deus está comigo"" Santa Joana D’arc 🇻🇦💗",4,4,825,,False,Pública
rodrigues_pv27,rodrigues_pv27,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,rodrigues_pv27 5 5 796 796 266 266 Paulo Victor Rodrigues ㅤ ㅤ ㅤ ㅤ,5,5,796,,False,Pública
ctbrasao,ctbrasao,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,ctbrasao 590 590 3.199 3.199 605 605 Centro de Treinamento Brasão - Goiânia/GO 📌 Taekwondo 📌 Aero Tae Box 📌 Muay Thai 📌 Boxe 📌 C... mais 📌 Taekwondo 📌 Aero Tae Box 📌 Muay Thai 📌 Boxe 📌 C ... mais mais api.whatsapp.com/send?phone=5562991046072&text=Ol%C3%A1%2C+eu+vim+do+Instagram+e+quero+saber+mais+sobre+as+aulas. e mais 1 Taekwondo Aero Tae-Box CT Brasão Muay Thai Exame de faixa Eventos Templates Campeonatos Destaques Mestre Renata Destaques Destaques Destaques Destaques Taekwondo Aero Tae-Box CT Brasão Muay Thai Exame de faixa Eventos Templates Campeonatos Destaques Mestre Renata,590,590,3199,https://www.threads.com/@ctbrasao?xmt=AQF0c6OEclHK5lOslWr4JUedlvWeAPgiXgt3Rm-iPv4-jYk,False,Pública
phkaylane,phkaylane,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,phkaylane 32 32 552 552 156 156 𝓚𝓪𝔂𝓵𝓪𝓷𝓮 𝓒𝓪𝓶𝓹𝓱𝓸𝓻𝓪 💗 ela/dela 𝓚𝓪𝔂𝓵𝓪𝓷𝓮 𝓒𝓪𝓶𝓹𝓱𝓸𝓻𝓪 💗 ela/dela 🌤️that's my way and I go. 🧏🏻‍♀️maktub. 🙏🏻God is not dead. Kaylane Camphora,32,32,552,https://www.threads.com/@phkaylane?xmt=AQF05MdeuszpdFlt1aDBNK0gAyYbZZNX0hxiB77qrlQPxnI,False,Pública
bia.lopzs,bia.lopzs,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,bia.lopzs 3 3 338 338 265 265 beatriz lopes Atleta taekwondo✨️ beatriz lopes Atleta taekwondo✨️ ☀️,3,3,338,,False,Pública
actkdchapecooficial,actkdchapecooficial,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,8,actkdchapecooficial 220 220 1.204 1.204 1.829 1.829 Escola de artes marciais 🥋 MOMENTOS 🥋 🥋 CT VERDÃO 🥋 🥋PAF 🥋 🥋 MOMENTOS 🥋 🥋 CT VERDÃO 🥋 🥋PAF 🥋,220,220,1204,,False,Pública
damapereyra_tkd,damapereyra_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,damapereyra_tkd 6 6 708 708 477 477 Dâmaris Pereyra 🐯 Atleta 🤍 treinos camps 📚 🤍 treinos camps 📚,6,6,708,,False,Pública
allvesz.tay,allvesz.tay,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,allvesz.tay 5 5 445 445 286 286 𝒯𝒶𝓎💫 𝒜𝓉𝓁ℯ𝓉𝒶 𝒮𝒞 💍❤️@lottusz_07 𝒯𝒶𝓎💫 𝒜𝓉𝓁ℯ𝓉𝒶 𝒮𝒞 💍❤️@lottusz_07 !? ℳ𝓎 𝓁ℴ𝓋ℯ 🌊⛱ 𝒯𝓀𝒹 ℱ𝒶𝓋𝓈 !? ℳ𝓎 𝓁ℴ𝓋ℯ 🌊⛱ 𝒯𝓀𝒹 ℱ𝒶𝓋𝓈,5,5,445,,False,Pública
leanefariatkd_,leanefariatkd_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,leanefariatkd_ 1.176 1.176 965 965 915 915 Leane Aparecida Atleta de Taekwondo Mãe de atletas de atletas 🥋 Tri campeã mineira🥇🥇 Campeã brasileira faixa colorida 🥇 Campeã da copa... mais Atleta de Taekwondo Mãe de atletas de atletas 🥋 Tri campeã mineira🥇🥇 Campeã brasileira faixa colorida 🥇 Campeã da copa ... mais mais Memórias crossfit Campeonatos exame de faixa Memórias crossfit Campeonatos exame de faixa,1176,1176,965,https://www.threads.com/@leanefariatkd_?xmt=AQF0Od5wZNIZ6HP12nSAIiHtNM5DsBRxIZ7FEUIKJXzFC3g,False,Pública
bia_.novello,bia_.novello,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,12,bia_.novello 0 0 274 274 449 449 bia,0,0,274,https://www.threads.com/@bia_.novello?xmt=AQF0H4AZtOml-CqT6VSAp7hvw0rLAr9FfZluCAN7WzCGC40,False,Pública
laurabardenrosa,laurabardenrosa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,laurabardenrosa 0 0 344 344 447 447 Laura Barden Taekwondo🥋 Laura Barden Taekwondo🥋,0,0,344,,False,Pública
gisellyfalcao_,gisellyfalcao_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,19,gisellyfalcao_ 10 10 1.111 1.111 780 780 !falcao¡ 🦅 🤍 🦅 🤍,10,10,1111,,False,Pública
isabela.martinsx,isabela.martinsx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,isabela.martinsx 0 0 427 427 568 568,0,0,427,,False,Pública
gontijo_tkd,gontijo_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,gontijo_tkd 3 3 892 892 995 995 Henrique Atleta 🥋 H 🥋 H,3,3,892,,False,Pública
style_rozestore,style_rozestore,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,style_rozestore 13 13 18 18 157 157 Style Rozé Vestuário (marca) Aproveite e garanta seus looks com 10% de desconto e frete grátis. Utilize meu cupom VES11341LZ e VES11341,13,13,18,https://www.threads.com/@style_rozestore?xmt=AQF0y7NcESPRbbX0x_XaLKeqegHeqhfii5Ki85Skuuwm4Do,False,Pública
allanfabiosiqueira,allanfabiosiqueira,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,9,allanfabiosiqueira 146 146 1.173 1.173 1.393 1.393 Allan Siqueira,146,146,1173,https://www.threads.com/@allanfabiosiqueira?xmt=AQF0tueCtIwmuZ1yFnRM1xv92aybJb1TtTw6bC1Y4YZUH9M,False,Pública
_eubia.014,_eubia.014,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,21,_eubia.014 2 2 161 161 119 119 Beatriz Otre 📍Marília-sp Taekwondo🥋🔵 Beatriz Otre 📍Marília-sp Taekwondo🥋🔵 .,2,2,161,,False,Pública
alisson_.tkd,alisson_.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,12,alisson_.tkd 37 37 955 955 709 709 Alisson Cauã Atleta 🇵🇪 🇧🇷 🇩🇴 CAMPEONATOS 🇧🇬 🇵🇪 🇧🇷 🇩🇴 CAMPEONATOS 🇧🇬,37,37,955,,False,Pública
julia_2.0.1.1,julia_2.0.1.1,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,julia_2.0.1.1 83 83 387 387 429 429 Julia Oliveira | Taekwondo Athlete ... mais mais bit.ly/Midiakitjutkd,83,83,387,,False,Pública
jaque_vasconcelos,jaque_vasconcelos,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,jaque_vasconcelos 450 450 598 598 1.749 1.749 Jaqueline Vasconcelos Xavier,450,450,598,,False,Pública
raphaelaaf_,raphaelaaf_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,raphaelaaf_ 47 47 8.615 8.615 2.547 2.547 Raphaela ... mais mais instagram.com/profraphaelaalves onças 🐆 geek stuffs🦹🏾‍♀️ sabres 🏈 work 📚 tkd itf 🥋 nudal uece 🥊 onças 🐆 geek stuffs🦹🏾‍♀️ sabres 🏈 work 📚 tkd itf 🥋 nudal uece 🥊,47,47,8615,,False,Pública
a.aquino23,a.aquino23,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,8,a.aquino23 0 0 871 871 627 627 ana aquino carpe diem 태권도 vsco.co/anaquino23,0,0,871,,False,Pública
jullia_gabrelle,jullia_gabrelle,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,jullia_gabrelle 0 0 799 799 787 787 愛. 태권도 🥋 愛. 태권도 🥋,0,0,799,,False,Pública
joaovitorduarte_alves,joaovitorduarte_alves,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,joaovitorduarte_alves 0 0 20 20 37 37 João Vitor Duarte Alves,0,0,20,,False,Pública
ma.fernandxs__,ma.fernandxs__,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,ma.fernandxs__ 5 5 2.389 2.389 938 938 Maria Fernanda Araujo,5,5,2389,,False,Pública
pdrinn_lucas,pdrinn_lucas,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,pdrinn_lucas 8 8 558 558 1.391 1.391 Pedro Lucas Atleta ✝️ João 14:6 Jesus cristo é o caminho a verdade e a vida. Artes Marciais Blessed by God. My Family and friends are one... mais Pedro Lucas Atleta ✝️ João 14:6 Jesus cristo é o caminho a verdade e a vida. Artes Marciais Blessed by God. My Family and friends are one... mais ✝️ João 14:6 Jesus cristo é o caminho a verdade e a vida. Artes Marciais Blessed by God. My Family and friends are one ... mais mais . . . . .,8,8,558,,False,Pública
_emilybaiano,_emilybaiano,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,_emilybaiano 28 28 1.188 1.188 541 541 Emily Baiano 🐆 Taekwondista🥋 Fisioterapia 📚 Emily Baiano 🐆 Taekwondista🥋 Fisioterapia 📚,28,28,1188,,False,Pública
mestre.beto,mestre.beto,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,26,forms.gle/GKSVUPhTEUjUHUng7 mestre.beto 394 394 1.202 1.202 354 354 Mestre Beto Corpus Empresa local Aula e alto rendimento Técnico de Taekwondo Preparador físico Taekwondo ... mais Aula e alto rendimento Técnico de Taekwondo Preparador físico Taekwondo ... mais mais SEMINÁRIOS Aula Adulto/Kids KIDS/Aula Eventos Campeonatos 2 CAMPEONATOS 2 Campeonatos Exame de Faixa SEMINÁRIOS Aula Adulto/Kids KIDS/Aula Eventos Campeonatos 2 CAMPEONATOS 2 Campeonatos Exame de Faixa,394,394,1202,https://www.threads.com/@mestre.beto?xmt=AQF0oDDwhHs_24BHYXw4aJcfJS6CG5VA8_GEKXxDXpx6ckE,False,Pública
livisantos._,livisantos._,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,livisantos._ 5 5 575 575 1.037 1.037 ~•𝑳𝒊𝒗𝒔𝒔•~ vsco.co/livssant0s,5,5,575,,False,Pública
_isabeletkd,_isabeletkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,16,_isabeletkd 8 8 406 406 781 781 Isabele Adriana Atleta Taekwondo I' 🤍🤍 Taekwondo I' 🤍🤍,8,8,406,,False,Pública
lele_tren_tkd,lele_tren_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,lele_tren_tkd 3 3 191 191 308 308 Letícia Trentini SC Bi campeã Catarinense 🥇 Copa Santa Catarina 🥇 Letícia Trentini SC Bi campeã Catarinense 🥇 Copa Santa Catarina 🥇,3,3,191,,False,Pública
indivic_14,indivic_14,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,indivic_14 24 24 282 282 504 504 ❤ingrid❤ Atleta católica apostólica romanica Mas o mais triste é que eles se amavam. Mas eram jovens demais para saber como amar... mais Atleta católica apostólica romanica Mas o mais triste é que eles se amavam. Mas eram jovens demais para saber como amar ... mais mais,24,24,282,https://www.threads.com/@indivic_14?xmt=AQF0TxJKZ1YcFeDZT8Zsk0PNCqSCGva7nKlo_Ne7mS1d4yI,False,Pública
ana_gallina_,ana_gallina_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,ana_gallina_ 9 9 372 372 522 522 Ana Gallina vs.co/anagallinaa,9,9,372,,False,Pública
borges_.fxp22,borges_.fxp22,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,"borges_.fxp22 0 0 1.761 1.761 1.788 1.788 Hebert Borge$ entre anjos e demônios , eu to vivendo a vida guiado por deus 🙏🏽🫡 Hebert Borge$ entre anjos e demônios , eu to vivendo a vida guiado por deus 🙏🏽🫡",0,0,1761,,False,Pública
_manoelaerkmann,_manoelaerkmann,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,_manoelaerkmann 13 13 560 560 406 406 ... mais mais,13,13,560,,False,Pública
_abclino,_abclino,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,21,_abclino 2 2 685 685 651 651 kau_an🌪🌪 taekwondo . 🤍🖤🦇 taekwondo . 🤍🖤🦇,2,2,685,,False,Pública
silviopereirafilhogabriel,silviopereirafilhogabriel,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,silviopereirafilhogabriel 15 15 145 145 513 513 Silvio,15,15,145,https://www.threads.com/@silviopereirafilhogabriel?xmt=AQF0K0sRCxGRROD4SpN7MOLaMEEXBrCcPhl-F3nMXzOLRZc,False,Pública
eridiane.lima,eridiane.lima,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,,115,115,787,,False,Erro inesperado
isadora.mauricio,isadora.mauricio,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,isadora.mauricio 40 40 2.031 2.031 1.254 1.254 isadora mauricio Atleta after a hurricane comes a rainbow 🥉panamericano isadora mauricio Atleta after a hurricane comes a rainbow 🥉panamericano im 🇺🇲 🇨🇺 🇵🇪 🇲🇽 im 🇺🇲 🇨🇺 🇵🇪 🇲🇽,40,40,2031,,False,Pública
_igorbiel,_igorbiel,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,_igorbiel 72 72 1.185 1.185 1.528 1.528 Igor Gabriel 🫀|MED-UNR 🥋|Taekwondo 1° Dan 🤖|Robotics Volunteer 🇦🇷|Dia a dia de um Goiano vivendo na Argentina Igor Gabriel 🫀|MED-UNR 🥋|Taekwondo 1° Dan 🤖|Robotics Volunteer 🇦🇷|Dia a dia de um Goiano vivendo na Argentina,72,72,1185,,False,Pública
p.o_maravilha,p.o_maravilha,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,p.o_maravilha 1 1 153 153 332 332 Pedro Otávio 🥋 Pedro Otávio 🥋,1,1,153,,False,Pública
demoura__tkd,demoura__tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,11,demoura__tkd 4 4 364 364 200 200 Matheus William Moura dias TKD❤️‍🩹🤞🥋 MT TKD❤️‍🩹🤞🥋 MT,4,4,364,,False,Pública
_jluvas,_jluvas,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,_jluvas 1 1 436 436 607 607 Joao Lucas 085|20y Eng.Mec 3/5 TKD 👍 Sobrinhos zincontro turbo Race Race Race!! 👍 Sobrinhos zincontro turbo Race Race Race!!,1,1,436,https://www.threads.com/@_jluvas?xmt=AQF0a86xpnwuOQCjEdFYtqVeltqLvLZzFRVeAUpnibXcSx8,False,Pública
_sophiaasq,_sophiaasq,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,_sophiaasq 1 1 218 218 229 229 ♱ tkd azul ♱ tkd azul,1,1,218,,False,Pública
_maria_mattos__,_maria_mattos__,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,_maria_mattos__ 7 7 1.653 1.653 734 734 maria eduarda 🥋 🥋 . . .,7,7,1653,https://www.threads.com/@_maria_mattos__?xmt=AQF0ez9Vnb0_-xtXRQHKLwxV6g7-1hAIdKH4Pt24ptz8nZk,False,Pública
gbrlmrtn,gbrlmrtn,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,0 0 58 58 224 224,0,0,58,,False,Pública
mariela_abreutkd,mariela_abreutkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,mariela_abreutkd 116 116 1.328 1.328 1.017 1.017 Mariela Abreu 🇧🇷 BRA Taekwondo Poomsae National Team 🥉World Taekwondo Championship 2024 🥈Pan-American 🥇🥇PanAm Series 📚 Mestranda... mais Mariela Abreu 🇧🇷 BRA Taekwondo Poomsae National Team 🥉World Taekwondo Championship 2024 🥈Pan-American 🥇🥇PanAm Series 📚 Mestranda... mais 🇧🇷 BRA Taekwondo Poomsae National Team 🥉World Taekwondo Championship 2024 🥈Pan-American 🥇🥇PanAm Series 📚 Mestranda ... mais mais Amsterdã 🇳🇱 Hong Kong 🇭🇰 Disneylândia HK PanAmerican President's Cup PanAm Series II Amsterdã 🇳🇱 Hong Kong 🇭🇰 Disneylândia HK PanAmerican President's Cup PanAm Series II,116,116,1328,,False,Pública
carolinaaraujotkd,carolinaaraujotkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,carolinaaraujotkd 151 151 2.309 2.309 508 508 Carolina Araújo,151,151,2309,,False,Pública
gabriellnonato,gabriellnonato,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,gabriellnonato 12 12 2.417 2.417 691 691 𝐺𝑎𝑏𝑟𝑖𝑒𝑙 𝑁𝑜𝑛𝑎𝑡𝑜 • 🥋 Faixa Preta de Taekwondo 💪🏾 ⚖️ Direito - FADIP 📚 • 🙏🏾 ... mais 𝐺𝑎𝑏𝑟𝑖𝑒𝑙 𝑁𝑜𝑛𝑎𝑡𝑜 • 🥋 Faixa Preta de Taekwondo 💪🏾 ⚖️ Direito - FADIP 📚 • 🙏🏾 ... mais • 🥋 Faixa Preta de Taekwondo 💪🏾 ⚖️ Direito - FADIP 📚 • 🙏🏾 ... mais mais ⚖️📚 📌🔝 🙏🏾🙌🏾 🥋🏅 👔⚽ 🛡🇧🇷 🚘🎶 ⚖️📚 📌🔝 🙏🏾🙌🏾 🥋🏅 👔⚽ 🛡🇧🇷 🚘🎶,12,12,2417,,False,Pública
kevynribeirotkd,kevynribeirotkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,kevynribeirotkd 23 23 8.968 8.968 5.056 5.056 Kevyn Ribeiro Atleta ... mais mais UNIBE TKD Viagens Musculação SA TKD Notícias UNIBE TKD Viagens Musculação SA TKD Notícias,23,23,8968,,False,Pública
henrique.iokoi.tkd,henrique.iokoi.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,henrique.iokoi.tkd 4 4 390 390 615 615 Henrique Iokoi Taekwondo 🥋 Henrique Iokoi Taekwondo 🥋,4,4,390,,False,Pública
vitoria.zoghbi,vitoria.zoghbi,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,vitoria.zoghbi 0 0 43 43 53 53 ✩ Vitória ✩,0,0,43,,False,Pública
