username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta
rosimotaa,rosimotaa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,rosimotaa 575 575 3.317 3.317 3.442 3.442 Rosi 🔹Buscando sempre uma vida saudável🍎 🔹De bem com o espelho🙆😀 🔹 Mamãe fit🏋👦👧👦 🔹Amo treinar💪 🔹Blindada por Deus🙏⚓ Rosi 🔹Buscando sempre uma vida saudável🍎 🔹De bem com o espelho🙆😀 🔹 Mamãe fit🏋👦👧👦 🔹Amo treinar💪 🔹Blindada por Deus🙏⚓ Rio de Janeiro Jericoacoara Lençóis Piaui Lençóis Ma Bahia Piranhas - AL Paraíba Gramado São José - SC São Paulo ❤ Fortaleza-CE Meu melhor ♥️ Família ♥️ XV Deby❤️ Rio de Janeiro Jericoacoara Lençóis Piaui Lençóis Ma Bahia Piranhas - AL Paraíba Gramado São José - SC São Paulo ❤ Fortaleza-CE Meu melhor ♥️ Família ♥️ XV Deby❤️,575,575,3317,,False,Pública
caribe_taekwondo,caribe_taekwondo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,caribe_taekwondo 562 562 2.700 2.700 3.323 3.323 Prof. Rafael Caribé Coach • Palestrante • Técnico Campeão Brasileiro de ParaTKD 2022 🥇 🥈 e 🥉🥉brasileiro 2021 🥇 nordeste 2022 🥇 brasileiro 2022... mais • Palestrante • Técnico Campeão Brasileiro de ParaTKD 2022 🥇 🥈 e 🥉🥉brasileiro 2021 🥇 nordeste 2022 🥇 brasileiro 2022 ... mais mais Depoimentos Parceiros Cursos e Palestr Apresentações Reportagens Depoimentos Parceiros Cursos e Palestr Apresentações Reportagens,562,562,2700,https://www.threads.com/@caribe_taekwondo?xmt=AQF0c5_XV7WIJMYsybLooGurNxcDUoZQ63CupJbPtSE3r3s,False,Pública
layne_tkd,layne_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,layne_tkd 9 9 405 405 515 515 Vanderlayne Alves ... mais mais,9,9,405,https://www.threads.com/@layne_tkd?xmt=AQF0vbNOIxp4peiRacS70lUP7HbGMv4o41Wwyf6VY5SYHUA,False,Pública
andryelrodrigues_d,andryelrodrigues_d,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,andryelrodrigues_d 146 146 1.016 1.016 602 602 Andryel Rodrigues Delfine Atleta 𝙂𝙪𝙞𝙖𝙙𝙤 𝙥𝙚𝙡𝙤 𝙥𝙖𝙥𝙖𝙞 𝙙𝙤 𝙘é𝙪 ☝🏽 🥉Copa do Brasil 2K24 🥉Brasileiro 2K23 🥉Copa do Brasil 2K23 Competições Treinos 2.0 😴 Viagens 2.0 🤫 Fisio🔄 Taekwondo 🥋 Dieta🍏 Viagens 😛 Treinos💪🏽 Competições Treinos 2.0 😴 Viagens 2.0 🤫 Fisio🔄 Taekwondo 🥋 Dieta🍏 Viagens 😛 Treinos💪🏽,146,146,1016,https://www.threads.com/@andryelrodrigues_d?xmt=AQF0bY9Ntfmv1CHCqHRBXvWoUFj-hxpGvJZDeHMPfBKiC00,False,Pública
carlinhatkd,carlinhatkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"carlinhatkd 731 731 14,3 mil 14,3 mil 6.559 6.559 Carlinha 📲🥋🎯 O esporte muda vidas ❤️‍🔥 Taekwondo/ Black Belt 2°Dan 🥋 Marketing 📲🎯 Gestora de Tráfego - Mkt... mais O esporte muda vidas ❤️‍🔥 Taekwondo/ Black Belt 2°Dan 🥋 Marketing 📲🎯 Gestora de Tráfego - Mkt ... mais mais Popo x Whind 🥊🔛 UFC Fortaleza🇧🇷 Amor eterno Eventos/TKD 📸 GrandSlam-2019 Mundial Militar BRA/karate/MG UFC/SP💥🇧🇷♥️ Jasc 2018🥋TKD Grand slam Pjto Novo Tempo Brave MMA 🇧🇷 Popo x Whind 🥊🔛 UFC Fortaleza🇧🇷 Amor eterno Eventos/TKD 📸 GrandSlam-2019 Mundial Militar BRA/karate/MG UFC/SP💥🇧🇷♥️ Jasc 2018🥋TKD Grand slam Pjto Novo Tempo Brave MMA 🇧🇷",731,731,14300,https://www.threads.com/@carlinhatkd?xmt=AQF0ZrCsbu5WdzQI1oYcbAA2-GCpoOT5oGPNiFwIz1ls8i4,False,Pública
leidsonfranklintkd,leidsonfranklintkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,leidsonfranklintkd 61 61 4.221 4.221 2.404 2.404 Leidson Franklin🥋 Atleta api.whatsapp.com/send?phone=5584999090519 Taekwondo,61,61,4221,https://www.threads.com/@leidsonfranklintkd?xmt=AQF0BD3eab01MSwVJGygJNBrIQxI2kl_sOvMPhZtVZw5Fx8,False,Pública
mcr.bernardini,mcr.bernardini,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,mcr.bernardini 2 2 41 41 60 60 maahracuja,2,2,41,https://www.threads.com/@mcr.bernardini?xmt=AQF0pHIPPpKVZi3htchkMMNPRJW7rIQIxiYhab-hMLYkFco,False,Pública
pereirajr0,pereirajr0,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,pereirajr0 12 12 396 396 472 472 Antonio,12,12,396,,False,Pública
adelinotkd,adelinotkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,10,adelinotkd 163 163 3.067 3.067 5.431 5.431 Adelino Filho,163,163,3067,,False,Pública
gabrielluis_br,gabrielluis_br,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,gabrielluis_br 20 20 1.279 1.279 3.057 3.057 Gabriel Luis Doguinho do role,20,20,1279,https://www.threads.com/@gabrielluis_br?xmt=AQF06lra2snGtHl45mY-cXqaG3eCTWE3pVQvThKVLemH_OE,False,Pública
tkdtesouro,tkdtesouro,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"tkdtesouro 3 3 2.942 2.942 2.623 2.623 Gleidson Atleta 🇻🇦👣 ☝🏾🙏🏽 2025 é do senhor JESUS.❤️‍🩹 “Eu e o meu Deus,Não a nada que não possamos enfrentar” The Resident",3,3,2942,https://www.threads.com/@tkdtesouro?xmt=AQF0pkTZfRpcRS9yQmq4E4fNb2OpR8PhrEXqhiZOzZ8RTtY,False,Pública
mayraishibashi,mayraishibashi,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,"mayraishibashi 875 875 16,4 mil 16,4 mil 4.196 4.196 Mayra | Preparadora física 🇧🇷 👩🏽‍💻Consultoria On-line 🇧🇷Prep Física do Comitê Olímpico 🥋Prep Física da Seleção Brasileira 🇫🇷 PARIS 2024 🥉... mais 👩🏽‍💻Consultoria On-line 🇧🇷Prep Física do Comitê Olímpico 🥋Prep Física da Seleção Brasileira 🇫🇷 PARIS 2024 🥉 ... mais mais entr.ai/altaperformance Jogos Pan 2023 Coreia 2024 RESULTADOS FEEDBACK MOBILIDADE FLOW Jogos Pan 2023 Coreia 2024 RESULTADOS FEEDBACK MOBILIDADE FLOW",875,875,16400,https://www.threads.com/@mayraishibashi?xmt=AQF0QCYiISopX5j8hKUF_3Rn5hw7bAt8S6xrbqIPxJJtQgI,False,Pública
marciazanatta2018,marciazanatta2018,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,wa.me/c/554988254616 marciazanatta2018 388 388 699 699 929 929 Marcia Zanatta 👏Te Ajudo a Encontrar Melhor Produto Para Seu Cabelo e Sua Pele. 👏Especialista Cortes E Hidratação. 🙏7 Anos de... mais 👏Te Ajudo a Encontrar Melhor Produto Para Seu Cabelo e Sua Pele. 👏Especialista Cortes E Hidratação. 🙏7 Anos de ... mais mais Destaques Destaques Destaques Destaques Destaques Creme Facial Destaques Destaques Destaques Destaques Destaques Creme Facial,388,388,699,,False,Pública
vagnertaekwondo,vagnertaekwondo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,vagnertaekwondo 1.259 1.259 4.163 4.163 4.796 4.796 Vagner Ferreira Menezes Destaques,1259,1259,4163,,False,Pública
dandy.zc,dandy.zc,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,8,dandy.zc 612 612 1.214 1.214 1.356 1.356 Dandy Zampieri Costa 🖤Faixa Preta 6° Dan🥋 Equipe Fábio Costa de Taekwondo equipefabiocosta.com Taekwondo Love Family Traveling 🥋 Friends Dogs Taekwondo Love Family Traveling 🥋 Friends Dogs,612,612,1214,https://www.threads.com/@dandy.zc?xmt=AQF0-wfQYpimpyiCyXIR8n54gOrpvvk-kP4TCdIcVNL0DPs,False,Pública
carlos_wsy,carlos_wsy,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,carlos_wsy 4 4 245 245 66 66 carlos‽ ... mais mais,4,4,245,https://www.threads.com/@carlos_wsy?xmt=AQF03dTS_sdZ6rhZ4ERiD7kVjvlcZGA_Noin2U7Rjmpkc2w,False,Pública
monsters.taekwondo,monsters.taekwondo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,13,monsters.taekwondo 322 322 1.972 1.972 1.610 1.610 Sassaki Monsters | Academia de Taekwondo Escola de artes marciais 🥋Moldando gerações 🏆Mais de 20 anos formando campeões 📍 Curitiba | Santa Felicidade 🔥 Agende sua aula experimental... mais 🥋Moldando gerações 🏆Mais de 20 anos formando campeões 📍 Curitiba | Santa Felicidade 🔥 Agende sua aula experimental ... mais mais Academia de Taekwondo Sassaki Monsters e mais 2 Local Seleç Brasileira Competições Turmas Treinos Local Seleç Brasileira Competições Turmas Treinos,322,322,1972,https://www.threads.com/@monsters.taekwondo?xmt=AQF0wrPCnO9BzPIpHefG5iXqD5hIe5e8EGbHDVYPpbjpexQ,False,Pública
lysantos40,lysantos40,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,1 1 7 7 479 479,1,1,7,,False,Pública
aect.df,aect.df,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,aect.df 610 610 3.151 3.151 5.673 5.673 Associação Esportiva Cosmo de Taekwondo/AECT-DF Escola de artes marciais Jean Santos e mais 3 AECT-DF Ayla 🥋 TrocadeFaixa25 🥋🥋 casamento Exame de Faixas TKD 2024 hemocentro DF GRAND SLAM 🥋 sobrinhos FERCAL Copa do Brasil TKD Fercal AECT-DF Ayla 🥋 TrocadeFaixa25 🥋🥋 casamento Exame de Faixas TKD 2024 hemocentro DF GRAND SLAM 🥋 sobrinhos FERCAL Copa do Brasil TKD Fercal,610,610,3151,https://www.threads.com/@aect.df?xmt=AQF0zqjjLxJcnLV3oEuE_WT1uKd0o5cadb7lAJ-Zi9ieyYs,False,Pública
clebia.casagrande,clebia.casagrande,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,clebia.casagrande 42 42 1.687 1.687 5.780 5.780 Clebia Casagrande Shalom Nada faltando! Nanda quebrado! Nada fora do lugar! 2023 ver sempre eventos momento eternizando 15 DA DUDA amores e amizade amores e amizade família 💖 Destaques competições 2019 mundial 2019 Destaques MUNDIAL 2019 2023 ver sempre eventos momento eternizando 15 DA DUDA amores e amizade família 💖 Destaques competições 2019 mundial 2019 MUNDIAL 2019,42,42,1687,https://www.facebook.com/profile.php?id=100014503096494&ref=_ig_profile_ac,False,Pública
andrepontes.se,andrepontes.se,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,andrepontes.se 0 0 270 270 247 247 André Pontes,0,0,270,,False,Pública
michel_canhoto,michel_canhoto,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,michel_canhoto 134 134 565 565 578 578 Michel Milistetd,134,134,565,,False,Pública
diegoalves_tkd,diegoalves_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,diegoalves_tkd 0 0 592 592 732 732 Alves🥇,0,0,592,https://www.threads.com/@diegoalves_tkd?xmt=AQF0OWiohjVGMmxsl1Tot1g1ILdPBdtJ90vjEmUXuCLDoAw,False,Pública
brunomottatkd,brunomottatkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,brunomottatkd 2 2 1.042 1.042 2.265 2.265 Bruno Rodrigues Empreendedor(a) 🇧🇷🇹🇷🇩🇴🇲🇽🇺🇲🇦🇺🇰🇷🇯🇴🇵🇪🇮🇹🇨🇷🇫🇷🇬🇧 Bruno Rodrigues Empreendedor(a) 🇧🇷🇹🇷🇩🇴🇲🇽🇺🇲🇦🇺🇰🇷🇯🇴🇵🇪🇮🇹🇨🇷🇫🇷🇬🇧,2,2,1042,,False,Pública
ferreira_.tkd,ferreira_.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,ferreira_.tkd 2 2 216 216 219 219 ferreira perdi a outra conta ferreira perdi a outra conta,2,2,216,,False,Pública
coachalannascimento,coachalannascimento,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,linktr.ee/alannascimento coachalannascimento 1.159 1.159 8.787 8.787 1.077 1.077 Alan Nascimento Coach 🇧🇷Seleção de Parataekwondo 🏆Profissional de Educação física Paralympic Games 🇯🇵 🇫🇷 load🇺🇸 Parapan Games 🇵🇪🇨🇱 load🇵🇪 Reportagens cursos e palestr Paralímpiadas 24 Treinamentos Disney Paris Parapan Santiago motivação Paralimpiadas 20 parcerias Homengens Parapan Lima2019 Mundial 2019 Reportagens cursos e palestr Paralímpiadas 24 Treinamentos Disney Paris Parapan Santiago motivação Paralimpiadas 20 parcerias Homengens Parapan Lima2019 Mundial 2019,1159,1159,8787,https://www.threads.com/@coachalannascimento?xmt=AQF05CYqM-4SjvpHb45zSrSIUv373YzvkDTQe2DpchO_eCE,False,Pública
aparecida.8115,aparecida.8115,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,17,aparecida.8115 65 65 117 117 114 114 maria aparecida Solteira 🥰 Avó de dois netos lindos 😘😘😘 maria aparecida Solteira 🥰 Avó de dois netos lindos 😘😘😘,65,65,117,,False,Pública
_yas.cruz,_yas.cruz,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,11,_yas.cruz 1 1 171 171 345 345 yasmin 💻 🥋 yasmin 💻 🥋,1,1,171,,False,Pública
gisele.p.lemos,gisele.p.lemos,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"gisele.p.lemos 715 715 3.621 3.621 1.716 1.716 GISELE LEMOS | Nutricionista Esportiva & Integrativa ▫️PhD / Ciência, Prática & Evidência ▫️Presencial e online 🌍 ▫️Nutri Comitê Olímpico do Brasil 🇧🇷 ▫️Cursando IOC... mais ▫️PhD / Ciência, Prática & Evidência ▫️Presencial e online 🌍 ▫️Nutri Comitê Olímpico do Brasil 🇧🇷 ▫️Cursando IOC ... mais mais api.whatsapp.com/send?phone=5521981747303 Destaques Receitas JMM🇨🇳 NY II 🗽 NY 🇺🇸 ⚓️👩🏻‍💻🧬 🏹🏋🏻‍♀️🏊🏼‍♂️ 🇪🇸Espanha 🇹🇳Tunísia Taekwondo 🔰 Judo 🥋 Vela ⛵️ Destaques Receitas JMM🇨🇳 NY II 🗽 NY 🇺🇸 ⚓️👩🏻‍💻🧬 🏹🏋🏻‍♀️🏊🏼‍♂️ 🇪🇸Espanha 🇹🇳Tunísia Taekwondo 🔰 Judo 🥋 Vela ⛵️",715,715,3621,https://www.threads.com/@gisele.p.lemos?xmt=AQF0LJ3vYJZADYG2dh7LdDMdZguzFyZKjQaGgHNe1nvawz0,False,Pública
_arthurrsilva_,_arthurrsilva_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,_arthurrsilva_ 122 122 1.775 1.775 3.744 3.744 Prof. Arthur Almeida ... mais mais Réveillon Jeri Rio de Janeiro Confra 2k18 Bahia Igarassu-PE Olinda-PE Praia do Preá Viçosa Jeri 🏖 Ceará Réveillon Jeri Rio de Janeiro Confra 2k18 Bahia Igarassu-PE Olinda-PE Praia do Preá Viçosa Jeri 🏖 Ceará,122,122,1775,,False,Pública
welyna_santssx,welyna_santssx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,welyna_santssx 2 2 686 686 524 524 Welyna Santos slz | 𖤓🦋⃝ 🥋❤‍🩹 Welyna Santos slz | 𖤓🦋⃝ 🥋❤‍🩹,2,2,686,,False,Pública
mestrelim,mestrelim,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"mestrelim 179 179 11,2 mil 11,2 mil 1.156 1.156 임연철 Coach 태권도 사범님 Mestre de Taekwondo 🇰🇷🇧🇷 youtu.be/PDSBc1o8PEI 540, 720 APMBB ACADEPOL 540, 720 APMBB ACADEPOL",179,179,11200,https://www.threads.com/@mestrelim?xmt=AQF0mtyeCQAbrN3YbKA8rDxcLhfh6O3UDwxx8J1hMCuBkUc,False,Pública
carlos03alberto02,carlos03alberto02,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,10,carlos03alberto02 1 1 260 260 63 63 Carlos Alberto Constancio,1,1,260,,False,Pública
cr_paralimpico_ceara,cr_paralimpico_ceara,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,"cr_paralimpico_ceara 200 200 1.584 1.584 1.070 1.070 Centro de Referência Paralímpico - Ceará Educação O Centro de Referência é uma parceria entre a SESPORTE, IESF E CFO com o objetivo de fomentar o Paradesporto Cearense. cpb.org.br/educacao-paralimpica/curso-ead-movimento-paralimpico e mais 1 Centro de Referência Paralímpico - Ceará Educação O Centro de Referência é uma parceria entre a SESPORTE, IESF E CFO com o objetivo de fomentar o Paradesporto Cearense. cpb.org.br/educacao-paralimpica/curso-ead-movimento-paralimpico e mais 1 Fortal Destaques Festival Treinos Tênis de mesa Paradesporto Diversão Convocação Direitos Humano Circuito Escolar Festival 2024 Competições Destaques Natação Fortal Destaques Festival Treinos Tênis de mesa Paradesporto Diversão Convocação Direitos Humano Circuito Escolar Festival 2024 Competições Natação",200,200,1584,,False,Pública
eo_lipetkd_,eo_lipetkd_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,eo_lipetkd_ 3 3 375 375 567 567 felipe CADA DIA É UMA NOVA CHANCE DE RECOMEÇAR 💭🧠 . tkd . tkd,3,3,375,https://www.threads.com/@eo_lipetkd_?xmt=AQF0DMrVljsUT0Rk4T8W6Z6iQqoLrqZvHR169Z_XFYQz_FU,False,Pública
isabelaapadiilhaa,isabelaapadiilhaa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,isabelaapadiilhaa 70 70 2.273 2.273 2.210 2.210 Isabela Padilha Machado www.tiktok.com/@padilhaatkd?_t=ZM-8yFzb0bdjpV&_r=1 🥋 out myself family favs 🐷🐶 Ψ 🥼💉 💙 birthday 🥋 out myself family favs 🐷🐶 Ψ 🥼💉 💙 birthday,70,70,2273,,False,Pública
vine.tkd,vine.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,8,vine.tkd 3 3 318 318 198 198 𝐯𝐢𝐧𝐢 𝐨𝐝𝐬 pr / mcr 💍 𝐯𝐢𝐧𝐢 𝐨𝐝𝐬 pr / mcr 💍 ㅤ ㅤ ㅤ,3,3,318,,False,Pública
mamedetkd,mamedetkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,mamedetkd 111 111 521 521 1.098 1.098 Mamede Vilela | TKD 🥋 Atleta 🔺MG 8° GUB • Campeão Mineiro 2025 🥇 • Campeão Copa Sudeste 2025 🥇 • ... mais Mamede Vilela | TKD 🥋 Atleta 🔺MG 8° GUB • Campeão Mineiro 2025 🥇 • Campeão Copa Sudeste 2025 🥇 • ... mais 🔺MG 8° GUB • Campeão Mineiro 2025 🥇 • Campeão Copa Sudeste 2025 🥇 • ... mais mais Copa sudeste2025 CT MIGUETTI Campeonatos Copa sudeste2025 CT MIGUETTI Campeonatos,111,111,521,,False,Pública
jpmor4xx,jpmor4xx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,9,jpmor4xx 0 0 406 406 405 405 João Pedro,0,0,406,https://www.threads.com/@jpmor4xx?xmt=AQF0cwVi4fhGa5HOZBZUabVw1AcJEwLJwguN6cNkwp8VsR8,False,Pública
lluanavilas,lluanavilas,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,lluanavilas 0 0 6.711 6.711 7.490 7.490 Luana Ávila,0,0,6711,,False,Pública
niveabarrostkd,niveabarrostkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,"niveabarrostkd 246 246 14,8 mil 14,8 mil 4.769 4.769 Nivea Barros Atleta 🥋Taekwondo 👩🏽‍✈️ 3º SGT FAB 🥇6x Campeã Brasileira 🥈PanAmericano Junior 🥉2x ... mais 🥋Taekwondo 👩🏽‍✈️ 3º SGT FAB 🥇6x Campeã Brasileira 🥈PanAmericano Junior 🥉2x ... mais mais rifei.com.br/rifa-australia-open-1 🇨🇱 🇲🇪 🇦🇱 🇵🇱 🇺🇸 🇨🇦 🇨🇳 🥘 🇨🇷 🇩🇴 N&P 💍🤍 🇵🇪 🇲🇽 🇧🇦 🇨🇱 🇲🇪 🇦🇱 🇵🇱 🇺🇸 🇨🇦 🇨🇳 🥘 🇨🇷 🇩🇴 N&P 💍🤍 🇵🇪 🇲🇽 🇧🇦",246,246,14800,https://www.threads.com/@niveabarrostkd?xmt=AQF03hr9c78kbOOVlCn2d_8trRLkqQ4kIcbV_DFeerK0f0s,False,Pública
gabzzxofc,gabzzxofc,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,7,gabzzxofc 4 4 358 358 319 319 G a b z 15y #Midiasc G a b z 15y #Midiasc Chase,4,4,358,,False,Pública
kauaperestkd,kauaperestkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,kauaperestkd 4 4 1.554 1.554 1.795 1.795 Kauã Peres ✞ Atleta 👤 🥋 RJ 👤 🥋 RJ,4,4,1554,,False,Pública
mestremadureira,mestremadureira,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,8,"mestremadureira 4.178 4.178 11,9 mil 11,9 mil 7.047 7.047 Mestre Madureira Figura pública 🏙️Vereador Londrina 3°mandato ✍️ 1° secretário Câmara/ mesa diretora 🙏🏻Cristão, casado, pai🫶 🇧🇷Técnico Olímpico 2008... mais 🏙️Vereador Londrina 3°mandato ✍️ 1° secretário Câmara/ mesa diretora 🙏🏻Cristão, casado, pai🫶 🇧🇷Técnico Olímpico 2008 ... mais mais linktr.ee/Ver.MestreMadureira PEDIDO ATENDIDO Café Madureira Família Taekwondo Enquetes Motivação Curiosidades PEDIDO ATENDIDO Café Madureira Família Taekwondo Enquetes Motivação Curiosidades",4178,4178,11900,,False,Pública
hsant__,hsant__,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,17,hsant__ 0 0 104 104 103 103 H Santos 1° Dan Taekwondo 🥋 Cristão ✝️ H Santos 1° Dan Taekwondo 🥋 Cristão ✝️,0,0,104,,False,Pública
_pauloaraujo0,_pauloaraujo0,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,_pauloaraujo0 15 15 1.373 1.373 2.610 2.610 Paulo Alexandre,15,15,1373,,False,Pública
deboraparatkdoficial,deboraparatkdoficial,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,8,deboraparatkdoficial 797 797 32 mil 32 mil 4.281 4.281 Débora Menezes Atleta 🇧🇷 Seleção Brasileira 🥈 Medalhista Tokio 🔥 4° Paris2024 🥇 1° Campeã Mundial 🌏 4°... mais Débora Menezes Atleta 🇧🇷 Seleção Brasileira 🥈 Medalhista Tokio 🔥 4° Paris2024 🥇 1° Campeã Mundial 🌏 4°... mais 🇧🇷 Seleção Brasileira 🥈 Medalhista Tokio 🔥 4° Paris2024 🥇 1° Campeã Mundial 🌏 4° ... mais mais PROFISSIONAIS IMPRENSA TREINOS LA2028 PARIS2024 CARINHO TRIPS RESULTADOS TÓKIO20/21 PROFISSIONAIS IMPRENSA TREINOS LA2028 PARIS2024 CARINHO TRIPS RESULTADOS TÓKIO20/21,797,797,32000,,False,Pública
v_alves19,v_alves19,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,v_alves19 19 19 1.287 1.287 1.008 1.008 Vinícius Alves Professor de Matemática - Rede Chromos de Ensino Matemática - UFMG Vinícius Alves Professor de Matemática - Rede Chromos de Ensino Matemática - UFMG,19,19,1287,,False,Pública
___wl.bjj,___wl.bjj,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,15,"___wl.bjj 5 5 604 604 289 289 Washington Atleta ""o destino é tudo"" 👻 Washington Atleta ""o destino é tudo"" 👻 👻🥇",5,5,604,,False,Pública
isthaysk,isthaysk,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"isthaysk 515 515 3.700 3.700 1.459 1.459 Thays Karolinny l Ed. Física Criador(a) de conteúdo digital Ex atleta profissional de Taekwondo 🥋 Te ajudo a ter um corpo forte e funcional de um jeito leve, msm sendo mãe. Rotina ... mais Thays Karolinny l Ed. Física Criador(a) de conteúdo digital Ex atleta profissional de Taekwondo 🥋 Te ajudo a ter um corpo forte e funcional de um jeito leve, msm sendo mãe. Rotina ... mais Ex atleta profissional de Taekwondo 🥋 Te ajudo a ter um corpo forte e funcional de um jeito leve, msm sendo mãe. Rotina ... mais mais Parto/mater CONSULTORIA Parto/mater CONSULTORIA",515,515,3700,,False,Pública
karinediniz.br,karinediniz.br,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,karinediniz.br 97 97 389 389 580 580 Karine Souza da Rosa,97,97,389,https://www.threads.com/@karinediniz.br?xmt=AQF0BiFWNP65Qka_xEbx5AMWGrXvvaoT4aNQpjnsm2lSDQY,False,Pública
nataliafalavigna,nataliafalavigna,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,"nataliafalavigna 464 464 12,2 mil 12,2 mil 1.046 1.046 Natália Falavigna Atleta 🥋Taekwondo 🥉2008 Jogos Olímpicos 🥇2005 Campeã Mundial 🥇2000 Campeã Mundial Jr 🔹Pa... mais Natália Falavigna Atleta 🥋Taekwondo 🥉2008 Jogos Olímpicos 🥇2005 Campeã Mundial 🥇2000 Campeã Mundial Jr 🔹Pa... mais 🥋Taekwondo 🥉2008 Jogos Olímpicos 🥇2005 Campeã Mundial 🥇2000 Campeã Mundial Jr 🔹Pa ... mais mais Palestras CBTKD Viagens NF Academia Treinos Cafés Palestras CBTKD Viagens NF Academia Treinos Cafés",464,464,12200,,False,Pública
