username,nome_completo,verificado,url_foto_perfil,status_relacao,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta,foto_perfil,categoria,nome_completo,conta_comercial,destaque_stories,posts_recentes,engajamento_medio
jucelmamoraiss,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/421751741_926822202125922_6882180011221103000_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QGwLwCrlOUtIVa5aAl3BpYv_ufkfDutrmssc6Cd5Pjx-Xlxgg60uzvqQuFcRXXr3CLBhC0kYmQLrDdb9KxwZorY&_nc_ohc=KnUdGTNm-yYQ7kNvwGxuFSI&_nc_gid=2uZPZwB1XItE2P-NG7kXZw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSRFRx1VSXbv_e2uQltRLNJqRodOYPXuZZdRanAYj7brA&oe=68929152&_nc_sid=6ff7c8,Seguir,jucelmamoraiss Jucelma Morais 96 posts 96 417 417 1.096 1.096 De bons fluídos ‘ a vida flui ❤️🥰🤗. My moments❣️ 🌸 Makeup Juju❤️,0,0,0,https://www.threads.com/@jucelmamoraiss?xmt=AQF0I1a45aRuhwLYVjDbgjO3pVFqXNvPGDy6KPx_4FmT4ZE,False,Pública,0,,,False,0,0,0
pamelamignoni,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/354145855_943127570275519_1365999418918554899_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MDkuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGwLwCrlOUtIVa5aAl3BpYv_ufkfDutrmssc6Cd5Pjx-Xlxgg60uzvqQuFcRXXr3CLBhC0kYmQLrDdb9KxwZorY&_nc_ohc=irAl7DiuPGoQ7kNvwGESVHE&_nc_gid=2uZPZwB1XItE2P-NG7kXZw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQv3OVASkEjuNag1GlPWkFPOVeaTERFpfg3DvEZCIfsag&oe=68928131&_nc_sid=6ff7c8,Seguir,pamelamignoni Pâmela Mignoni 23 posts 23 217 217 388 388,0,0,0,,False,Pública,0,,,False,0,0,0
joseanafilipe3,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/520281854_17914541343140790_8521782527834033086_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=51t5AaVxlfUQ7kNvwH2SQ40&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfS_2UKFhnSol-R0pjH3zTc9T3wlTzZm9f8FJ2nyy976hg&oe=689277CF&_nc_sid=6ff7c8,Seguir,joseanafilipe3 Joseanafilipe 1 post 1 293 293 4.157 4.157 Just me💕✨,0,0,0,https://www.threads.com/@joseanafilipe3?xmt=AQF0yTXcNNd8pfOoOKFTXu7JqBWigXZaj435k1KAtTkpAug,False,Pública,0,,,False,0,0,0
valedotapajos_,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/490074216_1416108729410931_3911094680820864798_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44ODMuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=gDX1Pt_ytqoQ7kNvwGCxcbX&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSj57IKMKNrUCVMlgMGQH_msfZbzsgLvKw_vTc0-0WRFQ&oe=68928A03&_nc_sid=6ff7c8,Seguir,valedotapajos_ Distribuidora Vale Tapajos 314 posts 314 2.530 2.530 7.489 7.489 Saúde/beleza Distribuidora de Produtos Médico Hospitalares de Higiene e Saúde. 📍Alta Floresta-MT 📍Novo Progresso-PA Solicite seu... mais Distribuidora de Produtos Médico Hospitalares de Higiene e Saúde. 📍Alta Floresta-MT 📍Novo Progresso-PA Solicite seu ... mais mais maps.app.goo.gl/t2dG6PTjRtvBNkG99 e mais 1 Ultima unidade,0,0,0,https://www.threads.com/@valedotapajos_?xmt=AQF0F8K6g35m5bDsPoJEJNNHpaR6MxmILAu1iRNtGBQCELU,False,Pública,0,,,False,0,0,0
uhligfrancieli,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/11352847_492185654280985_2101243159_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NTQuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=LyCKouzQt08Q7kNvwHBE_ZH&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTNz1DCz9n_W2ksszyIL-FNCv3w1kGzvThFURuhmX6cGg&oe=689260BA&_nc_sid=6ff7c8,Seguir,uhligfrancieli Francieli Uhlig 0 posts 0 1.104 1.104 2.027 2.027,0,0,0,https://www.threads.com/@uhligfrancieli?xmt=AQF09MIZNbdvPpBDA0oCaPsBCLZ2Ttr3FzVqAmhGe9xTvpA,False,Pública,0,,,False,0,0,0
bys_ouzaa,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/521741940_17848782066518491_5372787643933714174_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=6qKCHjpm95AQ7kNvwHbYY8j&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfT4cfsVVHCGVgF223ekPa9nUYVPj1ZkhCjZuljyE_HFxw&oe=68927B89&_nc_sid=6ff7c8,Seguir,,0,0,0,,False,Erro de carregamento,0,,,False,0,0,0
lannahfurtado,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/503644778_18365746903176825_5781910320002610669_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=uRa5bmVaP0QQ7kNvwGFfFU3&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTOgmJbX0hiIIjyyl97qJk1CoaaL5kFIlzlwhm6-1UksA&oe=68926735&_nc_sid=6ff7c8,Seguir,lannahfurtado Lanna Furtado 324 posts 324 1.195 1.195 3.234 3.234,0,0,0,https://www.threads.com/@lannahfurtado?xmt=AQF0RcCL6R1PX54-3JsX9ULmlxMn0ESRA6glBzp7J96dXSQ,False,Pública,0,,,False,0,0,0
cleane_botelho,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/430680972_409718391709145_7266442782623879785_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=VKox1NVeAEsQ7kNvwElgwsU&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRPSkKW-BEwFAxMrMPmkzVb5Y4y26A4GFp71pTs9w8o0w&oe=6892825E&_nc_sid=6ff7c8,Seguir,cleane_botelho Cleane Botelho 10 posts 10 1.236 1.236 4.012 4.012,0,0,0,,False,Pública,0,,,False,0,0,0
kelly.maria.s,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/473830804_1375716167135964_8646970775478651618_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDc1LmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=cc96rqPy0k4Q7kNvwG11RzS&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSpbPCflRrNC6Tgwk9Owapsp2RjgNQ5n29Z_bqGhsfgIA&oe=68926175&_nc_sid=6ff7c8,Seguir,kelly.maria.s Kelly Maria 17 posts 17 1.448 1.448 952 952,0,0,0,,False,Pública,0,,,False,0,0,0
iaasley,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/509624041_18066648341112483_749563954721164281_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=Ucw46oPQ2O0Q7kNvwE7VnaU&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfS3mh-6hGIpULw7khWDi-8jBVHGZ6Y5gM4fG_6l1Y-mgw&oe=689280AD&_nc_sid=6ff7c8,Seguir,iaasley Hechi 1 post 1 471 471 831 831,0,0,0,,False,Pública,0,,,False,0,0,0
carlamoura_g,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/514973241_18012833999751519_9020614866952105401_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NDUuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=VpFBuVEFq3QQ7kNvwFM9mo7&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTefY1A9jvGj_xeoend3NOztRlco_GozLpS7pL60QD07A&oe=68925FEB&_nc_sid=6ff7c8,Seguir,carlamoura_g Carla Patrícia Moura 38 posts 38 4.534 4.534 3.836 3.836 Salmos 91:7 MA📍|🌱👩🏻‍🌾⚕️🩺📚,0,0,0,,False,Pública,0,,,False,0,0,0
dian.draaparecida,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/525615760_17889152301313237_5317945451451931475_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MTEuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=MXKk_nOFe4sQ7kNvwFP4142&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTeFOvhQO_R8nfDe4SqHcVOwSIYfqGjg4KM374ZgvAMTA&oe=689274EE&_nc_sid=6ff7c8,Seguir,dian.draaparecida diandra Aparecida 19 posts 19 158 158 3.505 3.505,0,0,0,https://www.threads.com/@dian.draaparecida?xmt=AQF0svWhpYnWso8RBpMpgoj9sSirLiIYLi3l-G917DnfBJk,False,Pública,0,,,False,0,0,0
bonekah_safadah,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/330990938_754088209641857_8599172002454639434_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NzUuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=Vi78ejK7DPEQ7kNvwEs98_W&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRa8tJxXwYtss_1s48cqjKbafGSH3QZp2aGm17W__8mkQ&oe=68928DC6&_nc_sid=6ff7c8,Seguir,bonekah_safadah Ï'tss Boneka Meme'r 0 posts 0 67 67 439 439,0,0,0,,False,Pública,0,,,False,0,0,0
missilenemariaalves,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/509948613_17964028730930689_5916266113218266611_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QEia9PBtkyO6CC3cepuPm3B1__BbOVQE7wGO-nXJitTQjk8BaC-6JbpblTMtjDXSHh0Jey5g-iX4YEkQLGEvVLb&_nc_ohc=mN-Pk3Eh6a4Q7kNvwHx4uPV&_nc_gid=2uBAVGFFl7MmQ7OGuoseMw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQEjHQsIH0AhOaAjgMAcE8Dgo9eh5nEVSg3RRXm9k90dw&oe=68927259&_nc_sid=6ff7c8,Seguir,missilenemariaalves Missilene Maria Alves 37 posts 37 528 528 7.486 7.486 viva o hoje como se não houvesse amanhã 💍,0,0,0,https://www.threads.com/@missilenemariaalves?xmt=AQF0iIWz8oJvUuyK7I2TCLwea3haVDZ2FuxynHa-b3aL-9o,False,Pública,0,,,False,0,0,0
neyd_an2,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/235334744_398951484906534_5640241013263162092_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40ODguYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEfa1fpT5TCkpVzquuBiryhbbCGOz_iNxnil-Z1nOH6po2D9QNYYcaeBUcOKeH-j7vtcb6atmva8nGPy16abHjm&_nc_ohc=Y6AUZ_z_ejoQ7kNvwGSmYTg&_nc_gid=0fTJAsCILCzGbfdFbFY0jg&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSF5etaRLcxoV7TateyckFPMFUBQekhrwWSyF16mr4vVg&oe=689264DE&_nc_sid=6ff7c8,Seguir,neyd_an2 Neidy Da Cartilia Matimbe 2 posts 2 346 346 309 309,0,0,0,,False,Pública,0,,,False,0,0,0
laryssakaroliny,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/524888739_18052052099428331_6537829130325513338_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEfa1fpT5TCkpVzquuBiryhbbCGOz_iNxnil-Z1nOH6po2D9QNYYcaeBUcOKeH-j7vtcb6atmva8nGPy16abHjm&_nc_ohc=9fNN5XSqIkYQ7kNvwELmI2d&_nc_gid=0fTJAsCILCzGbfdFbFY0jg&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRHIPyPMWM5SNKDPpKc_dTN69hMDzOabhr7xIw99ehBxA&oe=68926A87&_nc_sid=6ff7c8,Seguir,,0,0,0,,False,Erro de carregamento,0,,,False,0,0,0
taynaperolaa,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/463296150_3837730186498026_6310857769554035087_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFIn9LAhLubck-lcFtyS4CCOKPXKY-Gz16Ke5aciXCYpn1Uzxo0e0BZRupzbFYmXFGs8c5Tl1KZKzLeixhuf_Cm&_nc_ohc=JYZaT_5ZcV0Q7kNvwFAGd9L&_nc_gid=jiJ5FIxW9PIln9-F27ArzQ&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQazCkPESiioJL7anCM2hhOrm6WSoeG0KEP8mPbNeFnOg&oe=689260CE&_nc_sid=6ff7c8,Seguir,taynaperolaa Tayná Conceição 9 posts 9 499 499 4.538 4.538,0,0,0,https://www.threads.com/@taynaperolaa?xmt=AQF0AhwnMH2N-4jdjBqnrSVu_C743xUr_3C9iA4S7fGr-8M,False,Pública,0,,,False,0,0,0
pamelacgsz,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/468990169_593760813339921_8689664136529389588_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFIn9LAhLubck-lcFtyS4CCOKPXKY-Gz16Ke5aciXCYpn1Uzxo0e0BZRupzbFYmXFGs8c5Tl1KZKzLeixhuf_Cm&_nc_ohc=c3pWG29JX_oQ7kNvwHTFOiv&_nc_gid=jiJ5FIxW9PIln9-F27ArzQ&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSG8i1XPS4iWDQuH07eN_8SjDhO5dbF0sQF7CmvNo-tuw&oe=68926B8C&_nc_sid=6ff7c8,Seguir,pamelacgsz Pamela Gusmão 46 posts 46 441 441 661 661 ... mais mais,0,0,0,,False,Pública,0,,,False,0,0,0
claudiamassingue,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/504498509_18528049774001018_3506025535900596035_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45OTIuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QEfa1fpT5TCkpVzquuBiryhbbCGOz_iNxnil-Z1nOH6po2D9QNYYcaeBUcOKeH-j7vtcb6atmva8nGPy16abHjm&_nc_ohc=CKdO9fZZscgQ7kNvwFHG52w&_nc_gid=0fTJAsCILCzGbfdFbFY0jg&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRF6tSsXf3JuljpgvZcldJSpaCxKpUP212q-67ZHX7J4A&oe=68926EFF&_nc_sid=6ff7c8,Seguir,claudiamassingue Matucurane Massingue 786 posts 786 1.335 1.335 2.078 2.078,0,0,0,,False,Pública,0,,,False,0,0,0
nazarethfagundes,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/491424302_9261458573982643_6761428082333324986_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEfa1fpT5TCkpVzquuBiryhbbCGOz_iNxnil-Z1nOH6po2D9QNYYcaeBUcOKeH-j7vtcb6atmva8nGPy16abHjm&_nc_ohc=ATxO8LgWSAsQ7kNvwH7eqFL&_nc_gid=0fTJAsCILCzGbfdFbFY0jg&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSqAinrRXvj1A1GC1rMDKhq1ObIB6RMM2t7tnr1gCdDuw&oe=6892824B&_nc_sid=6ff7c8,Seguir,nazarethfagundes Lilia Nazareth Fagundes 144 posts 144 225 225 1.076 1.076,0,0,0,https://www.threads.com/@nazarethfagundes?xmt=AQF0lIQOBMAPUFBFUA4fkbUYpjRrwG-ytkvtvTjc_WQGS2w,False,Pública,0,,,False,0,0,0
ladybarros08,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/502435385_17845372791509626_1430725945044945227_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFIn9LAhLubck-lcFtyS4CCOKPXKY-Gz16Ke5aciXCYpn1Uzxo0e0BZRupzbFYmXFGs8c5Tl1KZKzLeixhuf_Cm&_nc_ohc=xOHypLGKc_EQ7kNvwFkFEqM&_nc_gid=jiJ5FIxW9PIln9-F27ArzQ&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSDCls5AWMMgllBRyMDhh-BPVqLiUhWje3C-JJhRZ7Nmg&oe=68926C67&_nc_sid=6ff7c8,Seguir,ladybarros08 Jacquy Joye Barros 6 posts 6 88 88 1.809 1.809,0,0,0,,False,Pública,0,,,False,0,0,0
graca_sousa17,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/509904922_18513323317062717_2269591727304144862_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEfa1fpT5TCkpVzquuBiryhbbCGOz_iNxnil-Z1nOH6po2D9QNYYcaeBUcOKeH-j7vtcb6atmva8nGPy16abHjm&_nc_ohc=BZ8YbNBiUrMQ7kNvwFqmJIh&_nc_gid=0fTJAsCILCzGbfdFbFY0jg&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRL4y6So3U8FA6WYRk5mb2podSK5c4MCJy9QAUBQh_EVA&oe=68927190&_nc_sid=6ff7c8,Seguir,,0,0,0,,False,Erro de carregamento,0,,,False,0,0,0
ssandra_soussa,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/516848331_18490764961069700_3319983734834827473_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QEfa1fpT5TCkpVzquuBiryhbbCGOz_iNxnil-Z1nOH6po2D9QNYYcaeBUcOKeH-j7vtcb6atmva8nGPy16abHjm&_nc_ohc=FYxDfWyDWToQ7kNvwG4oZI5&_nc_gid=0fTJAsCILCzGbfdFbFY0jg&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQhUOE3uSgmYW9F46WzO4Ze3tjU1ZZzubGFLVeI7FMi8g&oe=689270AD&_nc_sid=6ff7c8,Seguir,ssandra_soussa Alessandra Sousa 85 posts 85 570 570 769 769 💍 Sophia 👑👧🏽 Professora|Neuropsicopedagoga|Libras,0,0,0,,False,Pública,0,,,False,0,0,0
mandy_av.rodrigues,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/495309486_18349591687151613_5675661284294209357_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEfa1fpT5TCkpVzquuBiryhbbCGOz_iNxnil-Z1nOH6po2D9QNYYcaeBUcOKeH-j7vtcb6atmva8nGPy16abHjm&_nc_ohc=WcXCSu6LLdoQ7kNvwFTwu_8&_nc_gid=0fTJAsCILCzGbfdFbFY0jg&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfS1e7JBSKrDO4GLuobB12Unp2jPEL008HDxYiZZ1fy0KQ&oe=68928324&_nc_sid=6ff7c8,Seguir,mandy_av.rodrigues @mandy_avrodrigues 49 posts 49 818 818 5.720 5.720 | Curitiba/Pr🏠 | Vamos espalhar a palavra de Deus por onde formos! 🔥 | CRISTO vive!! 🫀🕊 | Vamos viver a TOTALIDADE... mais | Curitiba/Pr🏠 | Vamos espalhar a palavra de Deus por onde formos! 🔥 | CRISTO vive!! 🫀🕊 | Vamos viver a TOTALIDADE ... mais mais lov❤️ Yeshua 🫀 Moments🤎 books 📖 Ohana 💙 ✨️Me💜👑 Nails🌈 Daily Com Elas 🦋 nosso milagre 💜💚 friends 💕 🍞☕ 🥵🏋🏼‍♀️⛹🏼‍♀️💃🏼 ☁️,,,0,,False,Pública,0,,,False,0,0,0
